"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"330203842107015168","Fri May 03 06:15:05 +0000 2013","0","Update: Twilight Sparkle WILL become an Alicorn. http://t.co/zSU8FI62IR","330203842107015168","","","en","","0","0","0","https://x.com/Twihardz/status/330203842107015168","787894958","Twihardz"
"330152007480508417","Fri May 03 02:49:07 +0000 2013","0","@M_A_Larson Twilight can remain an alicorn if she wants to.","330152007480508417","","M_A_Larson","en","new new york","0","0","0","https://x.com/hypercanigula/status/330152007480508417","1389470786","hypercanigula"
"330141604541235201","Fri May 03 02:07:46 +0000 2013","0","really the only thing i dislike about alicorn twilight is the fact that she could fly fine right after getting her wings","330141604541235201","","","en","Banff, Alberta","0","0","0","https://x.com/dogwomansnout/status/330141604541235201","552402730","dogwomansnout"
"329695144016240641","Thu May 02 23:56:55 +0000 2013","0","@M_A_Larson @TheRealSibsy That is true. And spoilers DO suck - I didn't wanna know about Alicorn Twilight UNTIL the episode it happened! :(","330108673089236992","","M_A_Larson","en","New Zealand","0","0","0","https://x.com/TarriPup/status/330108673089236992","191690091","TarriPup"
"330076074451030016","Thu May 02 21:47:23 +0000 2013","8","Next up is Twilight Sparkle Alicorn and my favorite pony Rainbow Dash #mlp #brony http://t.co/RcYy0Cizt2","330076074451030016","https://pbs.twimg.com/media/BJSqcN7CUAEKzzK.jpg","","en","Glasgow Scotland   ","0","1","5","https://x.com/Dashie41/status/330076074451030016","868885999","Dashie41"
"330047024454041600","Thu May 02 19:51:57 +0000 2013","1","I know twilight is an alicorn and all but every time I read twilicorn I think twilight unicorn. Rage. Rofl #brony #twilicorn","330047024454041600","","","en","USA, Virginia","0","0","1","https://x.com/pinkieremex/status/330047024454041600","1124950314","pinkieremex"
"329788256793276416","Thu May 02 05:38:52 +0000 2013","0","@tarastrong why oh why did you personally decide to make Twilight an Alicorn?!?! OMG I'm not watching any new MLP... At least until winter.","329832338685034496","","tarastrong","en","Okinawa-ken, Japan","0","0","0","https://x.com/OkiSonWorshiper/status/329832338685034496","25253974","OkiSonWorshiper"
"328726960199061504","Mon Apr 29 04:26:29 +0000 2013","0","I liked a @YouTube video http://t.co/u3b3O5tFzq Alicorn Twilight","328726960199061504","","","en","Florida, USA","0","0","0","https://x.com/knightwolfshy/status/328726960199061504","344888464","knightwolfshy"
"328722501624532992","Mon Apr 29 04:08:46 +0000 2013","0","I liked a @YouTube video http://t.co/e8UKJDdbCJ A Needed Lesson - Princess Alicorn Twilight Sparkle [60+ Subscribers Special]","328722501624532992","","","en","Florida, USA","0","0","0","https://x.com/knightwolfshy/status/328722501624532992","344888464","knightwolfshy"
"328714602781241345","Mon Apr 29 03:37:23 +0000 2013","0","If I see another thing where alicorn Twilight outlives her friends again...","328714602781241345","","","en","judacris.there.social","0","0","0","https://x.com/judacris/status/328714602781241345","17591828","judacris"
"328701027903758337","Mon Apr 29 02:43:26 +0000 2013","0","I'm a cooler alicorn than Twilight. http://t.co/0MZPhA6fg3","328701027903758337","","","en","","0","0","0","https://x.com/RainbowDash267/status/328701027903758337","1388271240","RainbowDash267"
"328675020668805120","Mon Apr 29 01:00:06 +0000 2013","0","Oh wow I'm not the only one who hates the whole 'Twilight's an alicorn now' deal","328675020668805120","","","en","Lordran","0","0","0","https://x.com/Dana_Magala/status/328675020668805120","580427274","Dana_Magala"
"328663438127677440","Mon Apr 29 00:14:04 +0000 2013","0","Wait... Twilight Sparkle is a freaking alicorn now!?! What the heck!?!? Ruined the series for me. Thanks producers.","328663438127677440","","","en","","0","0","1","https://x.com/Squeaky_Brittie/status/328663438127677440","737794910","Squeaky_Brittie"
"328613394615771136","Sun Apr 28 20:55:13 +0000 2013","0","Photo: mlpfim-fanart: Alicorn Twilight Wearing Socks - Commission by *Daughter-of-Fantasy http://t.co/L0y4EnXlvZ","328613394615771136","","","en","","0","0","0","https://x.com/miss_himitsu/status/328613394615771136","48097590","miss_himitsu"
"328572113617313795","Sun Apr 28 18:11:11 +0000 2013","0","Photo: Custom Alicorn Twilight by ~FullmetalotakuDCK duelo a muerte http://t.co/2uOh7S0XE8","328572113617313795","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328572113617313795","566849789","EpicBroniesTime"
"328571761597771776","Sun Apr 28 18:09:47 +0000 2013","0","Photo: Alicorn Twilight: What Will Happen? by *TheGreatAllie http://t.co/fAeHVwozfq","328571761597771776","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328571761597771776","566849789","EpicBroniesTime"
"328571274395791363","Sun Apr 28 18:07:51 +0000 2013","0","Photo: Fandom Reacts To Alicorn Twilight Sparkle by ~Hyaroo http://t.co/5XQFaGSnlH","328571274395791363","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328571274395791363","566849789","EpicBroniesTime"
"328570349476257793","Sun Apr 28 18:04:10 +0000 2013","0","Photo: epicbroniestime: Twilight Sparkle Alicorn by ~IncoMpleTeSTAR http://t.co/df97BVEl3Y","328570349476257793","","","en","Sugarcube Corner","0","0","0","https://x.com/PonitaCupcake/status/328570349476257793","377160597","PonitaCupcake"
"328563345806467072","Sun Apr 28 17:36:20 +0000 2013","0","Photo: Alicorn Twilight Demotivational by ~jswv http://t.co/A4bJ3xetuO","328563345806467072","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328563345806467072","566849789","EpicBroniesTime"
"328562346068951041","Sun Apr 28 17:32:22 +0000 2013","0","Photo: Latvian Brony meetup Alicorn Twilight by ~EDplus http://t.co/8Lrm7M71Gu","328562346068951041","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328562346068951041","566849789","EpicBroniesTime"
"328561423942819841","Sun Apr 28 17:28:42 +0000 2013","0","Photo: If Twilight had choice to become an Alicorn or not by ~Jackermon http://t.co/tPwvaeXLw7","328561423942819841","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328561423942819841","566849789","EpicBroniesTime"
"328560140917817345","Sun Apr 28 17:23:36 +0000 2013","0","Photo: Twilight Alicorn by ~IrkenPony http://t.co/5KU7Z3p5iR","328560140917817345","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328560140917817345","566849789","EpicBroniesTime"
"328521016198434816","Sun Apr 28 14:48:08 +0000 2013","0","Photo: Alicorn Twilight Wearing Socks - Commission by *Daughter-of-Fantasy http://t.co/AO4xKYtUQh","328521016198434816","","","en","New Jersey","0","0","0","https://x.com/PonyArtCollect/status/328521016198434816","17715607","PonyArtCollect"
"328520558780248066","Sun Apr 28 14:46:19 +0000 2013","0","Photo: Twilight Sparkle Alicorn by ~IncoMpleTeSTAR http://t.co/yelBiPewnO","328520558780248066","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328520558780248066","566849789","EpicBroniesTime"
"328503456782483458","Sun Apr 28 14:14:48 +0000 2013","0","@_RarityPony_ Sorry but all I know is the first two episodes are about Alicorn Twilight Sparkle.","328512626323755008","","_RarityPony_","en","/twr/ Twitter Board","0","0","0","https://x.com/MindlessPone/status/328512626323755008","581267437","MindlessPone"
"328452517056876544","Sun Apr 28 10:15:57 +0000 2013","0","http://t.co/BffZsrBYKu Alicorn Twilight :D","328452517056876544","","","en","Vale of Tears","0","0","0","https://x.com/Hemastral/status/328452517056876544","533263453","Hemastral"
"328431736444813314","Sun Apr 28 08:53:22 +0000 2013","0","lolz thats real nice that 1 pic with rainbow dash hugging alicorn twilight like that good (@YouTube http://t.co/KqDynvrzSW)","328431736444813314","","","en","Las vegas, Nevada(Being a sony","0","0","0","https://x.com/SsanimeMannyXmn/status/328431736444813314","24016642","SsanimeMannyXmn"
"328384891832123393","Sun Apr 28 05:47:13 +0000 2013","0","Photo: Alicorn Twilight Wearing Socks - Commission by *Daughter-of-Fantasy http://t.co/qbw5aRpytE","328384891832123393","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328384891832123393","566849789","EpicBroniesTime"
"328379473546338307","Sun Apr 28 05:25:42 +0000 2013","0","coolman2147 asked: Will twilight be an alicorn in DWA in far episodes like season 2 or in the last ep of... http://t.co/Y0KmDdG8Xf","328379473546338307","","","en","Equestria","0","0","0","https://x.com/PonyinaBox/status/328379473546338307","564336860","PonyinaBox"
"326827929495535617","Sun Apr 28 03:11:08 +0000 2013","1","@jhaden13 No not Alicorn Twilight. Just the toy.","328345610455494656","","","en","Calgary, Alberta, Canada","0","0","0","https://x.com/AlexanderThrond/status/328345610455494656","441349739","AlexanderThrond"
"328340063991775232","Sun Apr 28 02:49:06 +0000 2013","0","Photo: Alicorn Twilight Commission by *Daughter-of-Fantasy http://t.co/NeN9Aompz6","328340063991775232","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328340063991775232","566849789","EpicBroniesTime"
"328280081761972224","Sat Apr 27 22:50:45 +0000 2013","0","Photo: Alicorn Twilight Why by ~Deadend197 http://t.co/4IEEmuj4m0","328280081761972224","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/328280081761972224","566849789","EpicBroniesTime"
"328259114125885440","Sat Apr 27 21:27:26 +0000 2013","3","Alicorn Twilight Sparkle in her Dress #mlp #brony http://t.co/P4BwcjH5nJ","328259114125885440","https://pbs.twimg.com/media/BI417NQCAAEpsBv.jpg","","en","Glasgow Scotland   ","0","0","2","https://x.com/Dashie41/status/328259114125885440","868885999","Dashie41"
"328038444028792832","Sat Apr 27 06:50:34 +0000 2013","0","#IMissTheDaysWhen twilight was a unicorn not an alicorn #mylittlepony #mylittleponyopinion","328038444028792832","","","en","Forest Hills, Queens ny","0","1","1","https://x.com/dbkoob/status/328038444028792832","49455388","dbkoob"
"328005949036040192","Sat Apr 27 04:41:26 +0000 2013","0","Hasbro made Twilight an alicorn because they wanted to make toys. (@YouTube http://t.co/pziZq34mWO)","328005949036040192","","","en","Salem, OR","0","0","0","https://x.com/aXn_23/status/328005949036040192","241211401","aXn_23"
"327990134622531585","Sat Apr 27 03:38:36 +0000 2013","0","I favorited a @YouTube video http://t.co/UEZS0PwO2X MLP:FiM - Alicorn Princess Twilight Sparkle/Twilicorn Tribute","327990134622531585","","","en","Florida, USA","0","0","0","https://x.com/knightwolfshy/status/327990134622531585","344888464","knightwolfshy"
"327990103970553856","Sat Apr 27 03:38:29 +0000 2013","0","I must thank my friend @TooMuchDanger for making me this new Avy and an image for me of Alicorn Twilight in her Gala Dress~ &lt;3","327990103970553856","","","en","Bunnyland","0","1","0","https://x.com/Its_SuzieBun/status/327990103970553856","154740752","Its_SuzieBun"
"327987239881699328","Sat Apr 27 03:27:06 +0000 2013","0","*takes nerf gun and shoots @codybradley2's twilight figure off of his TV* thats what i think of alicorn twilight (not really though)","327987239881699328","","","en","Ohio, USA","0","0","0","https://x.com/AquaGlide12/status/327987239881699328","74890439","AquaGlide12"
"327979767393579009","Sat Apr 27 02:57:24 +0000 2013","0","Princess Luna is side-eyeing Twilight so hard. She must be Minerva McGonagall in alicorn (???) form.","327979767393579009","","","en","Happily Ever After","0","0","0","https://x.com/rinoamint/status/327979767393579009","14565487","rinoamint"
"327916968311144449","Fri Apr 26 22:48:35 +0000 2013","0","@SW_Messenger Awe :( I was hoping alicorn as in Twilight Sparkle or Princess Celestia ;D But eh close enough! #brony #nerdyteenager","327917149249236994","","SW_Messenger","en","Nashville, TN","0","0","0","https://x.com/LemonadeRogue/status/327917149249236994","110854347","LemonadeRogue"
"327886177128546304","Fri Apr 26 20:45:31 +0000 2013","0","also the parts with twilight becoming an alicorn i feel you could have done that with vale (@YouTube http://t.co/nyPIz3X9k7)","327886177128546304","","","en","","0","0","0","https://x.com/nickjr104/status/327886177128546304","101533989","nickjr104"
"326863080430657538","Wed Apr 24 01:00:05 +0000 2013","1","Ponyville tends to attract odd happenings. Magical happenings. That will only increase now that @mlp_Twilight is an alicorn.","326863080430657538","","","en","","0","0","0","https://x.com/mlp_Celestia/status/326863080430657538","262811871","mlp_Celestia"
"326809138447413248","Tue Apr 23 21:33:05 +0000 2013","0","@mlp_lighteningD Get rid of alicorn twilight...","326810984922615808","","mlp_lighteningD","en","/twr/ Twitter Board","0","1","0","https://x.com/MindlessPone/status/326810984922615808","581267437","MindlessPone"
"326735695190298625","Tue Apr 23 16:33:54 +0000 2013","0","@mlp_twilight alicorn that you did? Well of course you can only limit! better if all were the same and even if I did alicorn the Applejac","326735695190298625","","mlp_Twilight","en","","0","0","0","https://x.com/bsofiyaa/status/326735695190298625","984444098","bsofiyaa"
"326729723810045952","Tue Apr 23 16:14:03 +0000 2013","0","@UnoriginalBrony I would say Twilight but now she's best Alicorn. So now the title of best unicorn goes to The Great and Powerful Trixie.","326730697702252545","","","en","The Spencer Estate ","0","0","0","https://x.com/ZapAppleBloom/status/326730697702252545","944617548","ZapAppleBloom"
"326492388925272064","Tue Apr 23 15:28:37 +0000 2013","0","@HubTVNetwork @MyLittlePony No wings! Oh thank you Hub! I needed less alicorn Twilight in my life &lt;3","326719265023619072","","discoveryfamily","en","Where the Waifus Are","0","0","0","https://x.com/Twilight5parkle/status/326719265023619072","473354056","Twilight5parkle"
"326700730994020352","Tue Apr 23 14:14:58 +0000 2013","0","IDW My Little Pony Friendship Is Magic Comic Sketch Cover By Katie Cook: http://t.co/O2k94r7FRG #ebaymobile (Alicorn Twilight)","326700730994020352","","","en","A2, Michigan","0","0","2","https://x.com/katiecandraw/status/326700730994020352","14386631","katiecandraw"
"326530225083150336","Tue Apr 23 03:05:23 +0000 2013","0","@MMeghanMcCarthy Turn Twilight Sparkle into an Alicorn Sea Pony for season 4. It's the next logical step.","326532223337631744","","MMeghanMcCarthy","en","Mississauga Ontario","0","0","0","https://x.com/Jigglysaint/status/326532223337631744","53263861","Jigglysaint"
"326416170389491712","Mon Apr 22 19:24:14 +0000 2013","1","Alicorn Princess Twilight Sparkle #brony #mlp http://t.co/JKrxcIczAK","326416170389491712","https://pbs.twimg.com/media/BIepxw1CUAA5KaW.png","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/326416170389491712","581267437","MindlessPone"
"326411569858768897","Mon Apr 22 19:05:57 +0000 2013","3","right got this request to @minnecraft_fan for Twilight Sparkle i pick the Alicorn one #mlp #brony http://t.co/0Tw7asUGhL","326411569858768897","https://pbs.twimg.com/media/BIell-hCcAARgBh.png","","en","Glasgow Scotland   ","0","0","2","https://x.com/Dashie41/status/326411569858768897","868885999","Dashie41"
"326410076250337280","Mon Apr 22 19:00:01 +0000 2013","0","Well one thing Alicorn Twilight Sparkle will always be hated on.","326410076250337280","","","en","/twr/ Twitter Board","0","0","2","https://x.com/MindlessPone/status/326410076250337280","581267437","MindlessPone"
"326309551173410820","Mon Apr 22 12:20:34 +0000 2013","0","Twilight's response to becoming an alicorn: voiced by rina-chan animated by me. http://t.co/FUIOGYvE27","326309551173410820","","","en","","0","0","0","https://x.com/reallymatter/status/326309551173410820","105837336","reallymatter"
"326309539123195904","Mon Apr 22 12:20:31 +0000 2013","0","Twilight's response to becoming an alicorn: voiced by rina-chan animated by me. http://t.co/st5M0Yz04O","326309539123195904","","","en","","0","0","0","https://x.com/motionfeeds/status/326309539123195904","141653434","motionfeeds"
"326100083122794499","Mon Apr 22 01:25:13 +0000 2013","0","@RoryFlame ((and another thing you can't be an alicorn unless it was appointed by the show which are twilight celestia luna and cadance))","326144629223325698","","mlp_RoryF","en","Oklahoma","0","2","0","https://x.com/MLP_Birdcat/status/326144629223325698","166460962","MLP_Birdcat"
"326144081166233600","Mon Apr 22 01:23:03 +0000 2013","0","Look you guys think too much. Oh how will Twilight live beyond her friends now that she's an alicorn . We haven't even got Season 4 yet.","326144081166233600","","","en","judacris.there.social","0","0","0","https://x.com/judacris/status/326144081166233600","17591828","judacris"
"326057848729661441","Sun Apr 21 19:40:23 +0000 2013","0","Foto: happy-reverie: Twilight Sparkle＊Centaur Alicorn | kazeco http://t.co/CgCHOhkGE9","326057848729661441","","","en","Chile","0","0","0","https://x.com/EpicBroniesTime/status/326057848729661441","566849789","EpicBroniesTime"
"326057481178599424","Sun Apr 21 19:38:56 +0000 2013","0","I liked a @YouTube video http://t.co/C6vBxpiDgk Alicorn Twilight","326057481178599424","","","en","UK ","0","0","0","https://x.com/BritishBronies/status/326057481178599424","972620041","BritishBronies"
"325972470974791680","Sun Apr 21 14:01:08 +0000 2013","0","A while ago I drew a male alicorn with a purple coat and a rainbow maine-rainbow dash's+twilight's son-then i saw rainbow's dad and gave up","325972470974791680","","","en","","0","0","0","https://x.com/Steph_Tales/status/325972470974791680","1368476004","Steph_Tales"
"325848490020335616","Sun Apr 21 05:54:53 +0000 2013","0","@DJKeemAE Moffat sucks. Alicorn twilight sucks.","325850105469075456","","DJKeemFTL","en","Idunno.","0","1","0","https://x.com/TheAmazingAsuka/status/325850105469075456","407389057","TheAmazingAsuka"
"325826329889091584","Sun Apr 21 04:20:25 +0000 2013","2","omg! so I just found out twilight sparkle becomes an alicorn!! yeh i like my little pony &lt;3","325826329889091584","","","en","","0","1","1","https://x.com/TehKalt/status/325826329889091584","347650266","TehKalt"
"325807880454422529","Sun Apr 21 03:07:06 +0000 2013","1","IDW My Little Pony Friendship Is Magic Comic Sketch Cover By Katie Cook: http://t.co/O2k94r7FRG (Alicorn Twilight!)","325807880454422529","","","en","A2, Michigan","0","0","3","https://x.com/katiecandraw/status/325807880454422529","14386631","katiecandraw"
"325766762354335744","Sun Apr 21 00:24:17 +0000 2013","0","@soundofaegis ..*Turns into an alicorn Keys and catches* :D","325766907057799168","","","en","Canterlot, Equestria. ","0","0","0","https://x.com/SoundOfUnicorn/status/325766907057799168","1187507940","SoundOfUnicorn"
"325747850854146048","Sat Apr 20 23:08:34 +0000 2013","0","Not only is my brother losing his mine he's turning into a fucking alicorn.","325747850854146048","","","en","Canterlot, Equestria. ","0","0","0","https://x.com/SoundOfUnicorn/status/325747850854146048","1187507940","SoundOfUnicorn"
"325730932323647490","Sat Apr 20 22:01:20 +0000 2013","1","What is Obama s position on the Twilight Sparkle/Alicorn issue.","325730932323647490","","","en","Milwaukee, WI","0","0","1","https://x.com/drezdn/status/325730932323647490","9810082","drezdn"
"325523826014318592","Sat Apr 20 08:18:22 +0000 2013","0","Filly Twilight is better than Alicorn Twilight! Imo! #TwilightSparkle #MLPFiM #Brony (@ Lisa Collins) [pic]: http://t.co/WV8z4jTkCP","325523826014318592","","","en","Rugby, England","0","0","1","https://x.com/DrunkbowDash/status/325523826014318592","256119939","DrunkbowDash"
"325457674407927808","Sat Apr 20 03:55:30 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plushie: http://t.co/rZMVhaOBCi #ebaymobile","325457674407927808","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/325457674407927808","141060702","BLINGTREASURES5"
"325425122745909248","Sat Apr 20 01:46:10 +0000 2013","0","You know im sick of hearing alicorn twilight. Dont get me wrong im cool with but still thats all the brony videos talk about.","325425122745909248","","","en","","0","0","0","https://x.com/Bunniraptor34/status/325425122745909248","81962722","Bunniraptor34"
"325420615051911171","Sat Apr 20 01:42:00 +0000 2013","0","@Fire_Flame_Pony not sure but it had alicorn twilight on the cover","325424077202415616","","MindlessPone","en","","0","1","0","https://x.com/BronyTwin01/status/325424077202415616","816082890","BronyTwin01"
"325369289169305601","Fri Apr 19 22:04:18 +0000 2013","0","what I think about twilight sparkle's new alicorn transformation #nonsense #MLP #funny https://t.co/dIaZKluxbM","325369289169305601","","","en","The Moon","0","0","1","https://x.com/Anime_lover713/status/325369289169305601","69003360","Anime_lover713"
"325368474354479104","Fri Apr 19 22:01:04 +0000 2013","6","This is the last one and a cute one with Fluttershy Dashie and Alicorn Twilight #mlp #brony http://t.co/vhpV2tmxPS","325368474354479104","https://pbs.twimg.com/media/BIPw509CcAAB8q7.jpg","","en","Glasgow Scotland   ","0","0","2","https://x.com/Dashie41/status/325368474354479104","868885999","Dashie41"
"325364811166793728","Fri Apr 19 21:46:30 +0000 2013","0","Photo: mylittlebronystupidity: Do the Derpy Drama the Alicorn Twilight and the Equestria Girls... http://t.co/DYyUhkVZ1C","325364811166793728","","","en","Virginia Beach, VA","0","0","0","https://x.com/Mama_Mulp/status/325364811166793728","858582938","Mama_Mulp"
"325364681063682048","Fri Apr 19 21:45:59 +0000 2013","0","what I think about twilight sparkle's new alicorn transformation https://t.co/dIaZKluxbM #nonsense","325364681063682048","","","en","The Moon","0","0","1","https://x.com/Anime_lover713/status/325364681063682048","69003360","Anime_lover713"
"325363446579347456","Fri Apr 19 21:41:05 +0000 2013","1","Friday today start with Fluttershy with Alicorn Twilight #mlp #brony http://t.co/EycPjIfIeL","325363446579347456","https://pbs.twimg.com/media/BIPsVLDCQAAmBtX.jpg","","en","Glasgow Scotland   ","0","0","2","https://x.com/Dashie41/status/325363446579347456","868885999","Dashie41"
"325322261944999936","Fri Apr 19 18:58:14 +0000 2013","0","@TheRealTripleQ @BendyRuler go and post meme LOL i seen one about Alicorn Twilight","325322462986383360","","","en","Glasgow Scotland   ","0","0","0","https://x.com/Dashie41/status/325322462986383360","868885999","Dashie41"
"325222993204740097","Fri Apr 19 12:22:58 +0000 2013","0","((why did twilight turn into an alicorn?))","325222993204740097","","","en","he/him","0","0","0","https://x.com/weeabob/status/325222993204740097","29971417","weeabob"
"325073664234110977","Fri Apr 19 02:29:35 +0000 2013","0","Twilight Alicorn's wings fall off and she falls on Rainbow Ass and they both fall in a Knuckles the Echidna Rainboom to the earth and die","325073664234110977","","","en","","0","1","0","https://x.com/h0neys0up/status/325073664234110977","449186714","h0neys0up"
"325021819134410752","Thu Apr 18 23:03:34 +0000 2013","0","This will be the Twilight Alicorn for us... http://t.co/xYQLZZyBre two bucks she stays. :)","325021819134410752","","","en","","0","0","0","https://x.com/Alesiopdv/status/325021819134410752","376890609","Alesiopdv"
"324991139553869825","Thu Apr 18 21:01:40 +0000 2013","0","Ok so. - Twilight Sparkle as a Unicorn or Alicorn? http://t.co/lHJySIcaJL","324991139553869825","","","en","Perth, Western Australia","0","0","0","https://x.com/AssaultWolf/status/324991139553869825","137421211","AssaultWolf"
"324983780211310592","Thu Apr 18 20:32:25 +0000 2013","0","I added a video to a @YouTube playlist http://t.co/WXBVGJCo1E Alicorn Twilight","324983780211310592","","","en","","0","0","0","https://x.com/amberre36238633/status/324983780211310592","708123379","amberre36238633"
"324940887530549249","Thu Apr 18 17:41:59 +0000 2013","0","Wig ordered... Now... dilemma... do I go as the new Alicorn Twilight Sparkle? Or the Unicorn? #cosplayerproblems #mlp","324940887530549249","","","en","Massachusetts","0","0","2","https://x.com/LuminaDragon/status/324940887530549249","214999349","LuminaDragon"
"324877458333634560","Thu Apr 18 13:29:56 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plushie: http://t.co/s8ORDhpQyj #ebaymobile","324877458333634560","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/324877458333634560","141060702","BLINGTREASURES5"
"324874321405288448","Thu Apr 18 13:22:49 +0000 2013","0","@MLP_FREE_FACTZ Alicorn Twilight also always existed in her heart and pancreas.","324875667781070848","","MLP_FREE_FACTZ","en","","0","0","0","https://x.com/Zeel1/status/324875667781070848","30565081","Zeel1"
"324849236103540736","Thu Apr 18 11:52:47 +0000 2013","0","@Internetianer still better alicorn than twilight","324853009848881152","","","en","","0","0","0","https://x.com/bign369/status/324853009848881152","919834879","bign369"
"324789046658347009","Thu Apr 18 07:38:37 +0000 2013","0","Photo: dragonbait-ep: Alicorn Twilight by ~ChocoChaoFun http://t.co/ciHl1XcwcS","324789046658347009","","","en","","0","0","0","https://x.com/GentlemanEraqus/status/324789046658347009","294773324","GentlemanEraqus"
"324767356213686272","Thu Apr 18 06:19:46 +0000 2013","0","@levarburton @vagabondtweets So in other words an Alicorn? So which one? Princess Celestia Luna or Twilight Sparkle?","324769203250937856","","levarburton","en","The TARDIS","0","2","0","https://x.com/DoctorMcCrimmon/status/324769203250937856","42215841","DoctorMcCrimmon"
"324654044486455296","Wed Apr 17 22:44:14 +0000 2013","0","@Kelleth1989 I don't mind Alicorn Twilight but Mewtwo having alternate forms is super dumb.","324654562915016705","","Kelleth1989","en","","0","0","1","https://x.com/Daniel_Newton/status/324654562915016705","121174923","Daniel_Newton"
"324610885727424512","Wed Apr 17 19:50:41 +0000 2013","0","Pinkie will sacrifice her own life to get rid of the scourge that is Alicorn Twilight. #brony http://t.co/3XZQDONwdy","324610885727424512","https://pbs.twimg.com/media/BIE_4XaCEAATNDA.jpg","","en","","0","0","1","https://x.com/Honda175/status/324610885727424512","189041592","Honda175"
"324574912767488000","Wed Apr 17 17:34:22 +0000 2013","0","@Rainbowdashie41 I searched up alicorn twilight on google images and that was one of them.","324576582217891841","","Dashie41","en","/twr/ Twitter Board","0","1","0","https://x.com/MindlessPone/status/324576582217891841","581267437","MindlessPone"
"324567407718981635","Wed Apr 17 16:57:55 +0000 2013","2","alicorn Twilight Sparkle why? #brony #mlpfim http://t.co/C5FtXF94G4","324567407718981635","https://pbs.twimg.com/media/BIEYVnMCYAE2TZC.jpg","","en","/twr/ Twitter Board","0","0","3","https://x.com/MindlessPone/status/324567407718981635","581267437","MindlessPone"
"323604346862465024","Mon Apr 15 01:11:03 +0000 2013","0","Photo: kazeco1986: Princess Twilight Sparkle＊Centaur Alicorn http://t.co/3qM9Ae1LaS","323604346862465024","","","en","Ohio","0","0","0","https://x.com/Dedlok/status/323604346862465024","19833953","Dedlok"
"323591130006573056","Mon Apr 15 00:18:32 +0000 2013","0","Twilight Sparkle will stay an alicorn forever Discord is now a good guy and Meghan McCarthy is not going to read your fanfic #MLPFiM","323591130006573056","","","en","Dundee, Scotland","0","1","1","https://x.com/James_Corck/status/323591130006573056","232652437","James_Corck"
"323565077057900547","Mon Apr 15 00:09:35 +0000 2013","0","@ArrJaySketch @tarastrong @MMeghanMcCarthy How did the idea of Alicorn Twilight being immortal suddenly turn into her dying off?","323588878684536832","","","en","Colorado, US","0","1","0","https://x.com/Kadreal1/status/323588878684536832","417589114","Kadreal1"
"323548388832456705","Sun Apr 14 21:28:41 +0000 2013","0","@HeliosPhoenix Alicorn Twilight won't outlive her friends but she is going to outlive the show. Hear me out on this.","323548388832456705","","HeliosPhoenix","en","Dundee, Scotland","0","0","0","https://x.com/James_Corck/status/323548388832456705","232652437","James_Corck"
"323547245297418241","Sun Apr 14 21:24:09 +0000 2013","0","So wait...Alicorn Twilight ISN'T immortal? Oh come on that messes up my dual-tier alicorn theory!","323547245297418241","","","en","Michigan","0","0","0","https://x.com/HeliosPhoenix/status/323547245297418241","23134931","HeliosPhoenix"
"323513777427468288","Sun Apr 14 20:34:01 +0000 2013","0","@MMeghanMcCarthy this was the most important question you have anwsered regarding alicorn twilight. Thank you.","323534630328336384","","MMeghanMcCarthy","en","Chicago, IL","0","0","0","https://x.com/ctaylor43/status/323534630328336384","304763797","ctaylor43"
"323513777427468288","Sun Apr 14 19:11:09 +0000 2013","143"," @WanWeengedAnjil: As an alicorn will Twilight be immortal and forced to outlive all of her friends? Twilight will not outlive her friends","323513777427468288","","","en","","31","91","65","https://x.com/MMeghanMcCarthy/status/323513777427468288","561659697","MMeghanMcCarthy"
"323500928294604800","Sun Apr 14 18:20:06 +0000 2013","0","@MMeghanMcCarthy As an alicorn will Twilight be immortal and forced to outlive all of her friends?","323500928294604800","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/323500928294604800","233959834","WanWeengedAnjil"
